kode_entitas;nama_entitas;sektor;subsektor;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal
INDY;Indika Energy Tbk;2. Mining;21. Coal Mining;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;1459823192.0;2210129501.0;3669952693.0;670423025.0;1872345547.0;2542768572.0;56892154.0;None;253826135.0;948617674.0;1127184121.0;3669952693.0;641215316.0;97862189.0;98216565.0;82421701.0;80067586.0;17794603.0
WTON;Wijaya Karya Beton;3. Basic Industry And Chemicals;31. Cement;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;5870714397037.0;3011063902635.0;8881778299672.0;5248086459534.0;496879829933.0;5744966289467.0;871546660000.0;None;973193706603.0;3064482168980.0;3136812010205.0;8881778299672.0;882421877516.0;486640174453.0;490020360035.0;489637913088.0;486353057930.0;287116523.0
CARS;PT Industri dan Perdagangan Bintraco Dharma Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;7642202623927.0;1506922027913.0;9149124651840.0;3544931756024.0;3712869345306.0;7257801101330.0;150000000000.0;None;159953369754.0;1626798443616.0;1891323550510.0;9149124651840.0;1229319534291.0;262266306734.0;273565785518.0;248118878365.0;237613454971.0;24652851763.0
ASSA;Adi Sarana Armada Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;536760828132.0;3525775304607.0;4062536132739.0;1150241108007.0;1773883093606.0;2924124201613.0;339750000000.0;None;374948865468.0;1086250167796.0;1138411931126.0;4062536132739.0;598700551502.0;142242410935.0;140169267685.0;141435834439.0;143508652753.0;-1266241818.0
SMAR;SMART Tbk;1. Agriculture;12. Plantation;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;12602204.0;16708106.0;29310310.0;8452099.0;8609006.0;17061105.0;574439.0;None;1756876.0;12242180.0;12249205.0;29310310.0;4633547.0;597773.0;803138.0;802360.0;597324.0;449.00.00
YELO;PT Yelooo Integra Datanet Tbk.;9. Trade, Services & Investment;99. Others - Trade Services & Investment;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;46345342780.0;39450130536.0;85795473316.0;4961162567.0;302605023.0;5263767590.0;38000000000.0;None;39159538546.0;80531705726.0;80531705726.0;85795473316.0;None;2984946170.0;3016772915.0;3016772915.0;2984946170.0;00.00
MAPB;PT MAP Boga Adiperkasa Tbk.;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;593880.0;1116575.0;1710455.0;561373.0;81164.0;642537.0;217092.0;None;566245.0;1067911.0;1067918.0;1710455.0;1800559.0;120530.0;124660.0;124659.0;120529.0;01.00
JLBS;PT Jakarta Lingkar Baratsatu;7. Infrastructure, Utilities And Transportation;72. Toll Road, Airport, Harbor And Allied Products;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;573962620797.0;2237320557327.0;2811283178124.0;76245528427.0;1412383695756.0;1488629224183.0;948000000000.0;None;21580000000.0;1322653953941.0;1322653953941.0;2811283178124.0;377505120110.0;165234723980.0;165706593094.0;165706593094.0;165234723980.0;00.00
ELSA;Elnusa Tbk;2. Mining;22. Crude Petroleum & Natural Gas Production;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;3158507.0;2498820.0;5657327.0;2116898.0;240229.0;2357127.0;729850.0;None;435691.0;3298495.0;3300200.0;5657327.0;652094.0;276316.0;288075.0;288073.0;276314.0;02.00
IATA;PT Indonesia Transport & Infrastructure Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;10932113.0;57510726.0;68442839.0;25761926.0;4279709.0;30041635.0;76610978.0;None;2618931.0;38401198.0;38401204.0;68442839.0;4005552.0;-7247452.0;-5703210.0;-5703210.0;-7247452.0;None
GIAA;Garuda Indonesia (Persero) Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;1092915831.0;3074700469.0;4167616300.0;2976385526.0;461088971.0;3437474497.0;1310326950.0;None;23526520.0;683338663.0;730141803.0;4167616300.0;339637460.0;-175028261.0;-206256552.0;-211443042.0;-179236723.0;4208462.0
EPMT;Enseval Putra Megatrading Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;6960395955329.0;1362565018901.0;8322960974230.0;2442855705213.0;92250390844.0;2535106096057.0;135432000000.0;None;276480262616.0;5786788882068.0;5787854878173.0;8322960974230.0;2397000220976.0;653250886056.0;670653660201.0;670462676989.0;653064164661.0;186721395.0
GDST;Gunawan Dianjaya Steel Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;297658998332.0;1054202758662.0;1351861756994.0;382679320708.0;73206033888.0;455885354596.0;924250000000.0;None;145212151425.0;895976402398.0;895976402398.0;1351861756994.0;556035402.0;-87798857709.0;-86838297236.0;-86838297236.0;-87798857709.0;None
MTPS;PT Meta Epsi Tbk.;7. Infrastructure, Utilities And Transportation;75. Non Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;171807635498.0;86783635423.0;258591270921.0;66905744998.0;45841771803.0;112747516801.0;145780500000.0;None;-8569707269.0;145843754120.0;145843754120.0;258591270921.0;27348393577.0;18571022389.0;18959740192.0;18959740192.0;18571022389.0;None
INPP;Indonesian Paradise Property Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;755359080833.0;6209375759946.0;6964734840779.0;732693107709.0;1875681563157.0;2608374670866.0;1118197173200.0;None;1962955201150.0;3742415562901.0;4356360169913.0;6964734840779.0;494429858772.0;122894269254.0;129545853851.0;82227565078.0;76275110146.0;46619159108.0
MCAS;PT M Cash Integrasi Tbk;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;1270088532440.0;167932609592.0;1438021142032.0;324425588571.0;60941981175.0;385367569746.0;86793330000.0;None;290205242459.0;659263039727.0;1052653572286.0;1438021142032.0;171377199571.0;254964479851.0;255299298244.0;227937944204.0;227790475544.0;27174004307.0
MNCN;Media Nusantara Citra Tbk;9. Trade, Services & Investment;95. Advertising, Printing And Media;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;01.00;Jutaan / In Million;7336848.0;9002704.0;16339552.0;2153719.0;3543528.0;5697247.0;1427610.0;None;2602069.0;9865754.0;10642305.0;16339552.0;4618903.0;1605621.0;1629626.0;1555400.0;1531395.0;74226.0
DEAL;PT Dewata Freightinternational Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;137349295295.0;112817645451.0;250166940746.0;110328421284.0;15938503671.0;126266924955.0;112000000000.0;None;8314800000.0;123875620134.0;123900015791.0;250166940746.0;38664880952.0;2915723271.0;3698193793.0;3782975025.0;3000504503.0;-84781232.0
FORZ;PT Forza Land Indonesia Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;592211344589.0;115877989138.0;708089333727.0;55164377528.0;371469604132.0;426633981660.0;197289638700.0;None;46672078575.0;281062978014.0;281455352067.0;708089333727.0;23364512227.0;2269513383.0;2360528383.0;2366236447.0;2275221447.0;-5708064.0
LMAS;Limas Indonesia Makmur Tbk;9. Trade, Services & Investment;97. Computer And Services;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;399802727477.0;54182122641.0;453984850118.0;222453058213.0;104925359441.0;327378417654.0;78785152500.0;None;12869570896.0;64658942026.0;126606432464.0;453984850118.0;56783716822.0;-1322616189.0;-1269007213.0;-2439969622.0;-2661405308.0;1338789119.0
TINS;PT Timah Tbk.;2. Mining;23. Metal And Mineral Mining;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;9016657.0;6204028.0;15220685.0;6635425.0;2436908.0;9072333.0;372388.0;None;55.00.00;6148162.0;6148352.0;15220685.0;1073873.0;132285.0;278867.0;278877.0;132295.0;-10.0
SRIL;PT Sri Rejeki Isman Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;706252545.0;658019446.0;1364271991.0;228955322.0;619069138.0;848024460.0;167476063.0;None;44669942.0;516247531.0;516247531.0;1364271991.0;183778054.0;84556033.0;86165571.0;86165571.0;84556033.0;None
BYAN;Bayan Resources Tbk;2. Mining;21. Coal Mining;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;491460666.0;659403225.0;1150863891.0;397223062.0;75570495.0;472793557.0;35685809.0;None;200202189.0;649177300.0;678070334.0;1150863891.0;846927334.0;524309273.0;495846387.0;471973667.0;500436553.0;23872720.0
KICI;Kedaung Indah Can Tbk;5. Consumer Goods Industry;55. Houseware;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;97221132552.0;56867615214.0;154088747766.0;15902122815.0;43537023049.0;59439145864.0;69000000000.0;None;3300000000.0;94649601902.0;94649601902.0;154088747766.0;18809930509.0;-873742659.0;3151162906.0;3151162906.0;-873742659.0;None
BDMN;Bank Danamon Indonesia Tbk;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;186762189.0;None;None;144822368.0;5901122.0;None;7256324.0;41310606.0;41939821.0;None;None;4107068.0;4126533.0;3938887.0;3922172.0;184896.0
BNBA;Bank Bumi Arta Tbk;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;None;None;7297273467260.0;None;None;5802518829966.0;231000000000.0;None;10989779766.0;1494754637294.0;1494754637294.0;None;None;92897864488.0;155025202673.0;155025202673.0;92897864488.0;None
BTEK;Bumi Teknokultura Unggul Tbk;5. Consumer Goods Industry;51. Food And Beverages;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;1041085332081.0;4124151136625.0;5165236468706.0;483324264340.0;2421383534988.0;2904707799328.0;578468704700.0;None;1214302533845.0;2260528669378.0;2260528669378.0;5165236468706.0;80902002603.0;76001730866.0;114287091118.0;114287091118.0;76001730866.0;00.00
BGTG;PT Bank Ganesha Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;4497122.0;None;None;3370923.0;1117506.0;None;17703.0;1126199.0;1126199.0;None;None;5600.00.00;7839.00.00;7839.00.00;5600.00.00;None
BELL;PT Trisula Textile Industries Tbk;4. Miscellaneous Industry;43. Textile, Garment;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Satuan Penuh / Full Amount;342554523490.0;172407648283.0;514962171773.0;218191271919.0;36572810012.0;254764081931.0;145000000000.0;None;7971776470.0;227253611141.0;260198089842.0;514962171773.0;148581541606.0;24022782725.0;24143812178.0;21565052307.0;21440928082.0;2581854643.0
CPIN;Charoen Pokphand Indonesia Tbk;3. Basic Industry And Chemicals;36. Animal Feed;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;14097959.0;13547159.0;27645118.0;4732868.0;3521076.0;8253944.0;163980.0;None;-43385.0;19375720.0;19391174.0;27645118.0;9134849.0;4551485.0;4599333.0;4602071.0;4554391.0;-2906.0
KEHA;PT Bank KEB Hana Indonesia;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;46206842.0;None;None;39584439.0;2450000.0;None;None;6622403.0;6622403.0;None;None;545445.0;402296.0;402296.0;545445.0;None
BUDI;PT Budi Starch & Sweetener Tbk.;5. Consumer Goods Industry;51. Food And Beverages;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;1472140.0;1920840.0;3392980.0;1467508.0;698988.0;2166496.0;562375.0;None;104152.0;1137560.0;1226484.0;3392980.0;350073.0;50467.0;49780.0;47363.0;48064.0;2403.00.00
MYOH;Samindo Resources Tbk;2. Mining;21. Coal Mining;Foreign Corporation;Foreign Company;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;102654561.0;48671537.0;151326098.0;29539108.0;7799255.0;37338363.0;48352110.0;None;12618152.0;113903605.0;113987735.0;151326098.0;50203652.0;30928664.0;29539410.0;29514547.0;30899201.0;29463.0
DAYA;PT Duta Intidaya Tbk.;9. Trade, Services & Investment;93. Retail Trade;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;287204854.0;124656626.0;411861480.0;238168553.0;10290151.0;248458704.0;242054702.0;None;58590452.0;163402776.0;163402776.0;411861480.0;243681772.0;5199245.0;6305825.0;6305825.0;5199245.0;None
MBSS;Mitrabahtera Segara Sejati Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;61982271.0;177726289.0;239708560.0;14429786.0;53891418.0;68321204.0;26684752.0;None;33628706.0;162552025.0;171387356.0;239708560.0;4852853.0;-16748868.0;-16265556.0;-16664380.0;-17144774.0;395906.0
BFIN;BFI Finance Indonesia Tbk;8. Finance;82. Financial Institution;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;19117305.0;None;None;12913509.0;399178.0;None;553286.0;6203792.0;6203796.0;19117305.0;None;1467794.0;1538957.0;1538957.0;1467794.0;None
PYFA;Pyridam Farma Tbk;5. Consumer Goods Industry;53. Pharmaceuticals;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;91387136759.0;95670027095.0;187057163854.0;33141647397.0;34987955657.0;68129603054.0;53508000000.0;None;2065078501.0;118927560800.0;118927560800.0;187057163854.0;151103547955.0;8447447988.0;10071560089.0;10071560089.0;8447447988.0;00.00
TNCA;PT Trimuda Nuansa Citra Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;43528281799.0;3349843329.0;46878125128.0;3816016104.0;3107378995.0;6923395099.0;42164000000.0;None;6905515304.0;39954730029.0;39954730029.0;46878125128.0;18854015594.0;2638062438.0;3200827913.0;3200827913.0;2638062438.0;None
CENT;PT Centratama Telekomunikasi Indonesia Tbk.;7. Infrastructure, Utilities And Transportation;75. Non Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;940154.0;4267188.0;5207342.0;778970.0;1389948.0;2168918.0;3118346.0;None;129009.0;3038424.0;3038424.0;5207342.0;402745.0;35637.0;70309.0;70309.0;35637.0;None
ECII;PT Electronic City Indonesia Tbk.;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;752676010865.0;998946676314.0;1751622687179.0;353191107837.0;51884263504.0;405075371341.0;133433300000.0;None;1223693710389.0;1346218312573.0;1346547315838.0;1751622687179.0;322449649740.0;9325792298.0;7732261511.0;7736933604.0;9330464391.0;-4672093.0
APII;PT Arita Prima Indonesia Tbk.;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Foreign Corporation;Foreign Company;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;266336566823.0;183966787977.0;450303354800.0;161275642980.0;13435085290.0;174710728270.0;107576000000.0;None;33937353656.0;275503129617.0;275592626530.0;450303354800.0;132957952261.0;30402061201.0;28150001596.0;28133736871.0;30385796476.0;16264725.0
LION;Lion Metal Works Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;516186639128.0;180005988973.0;696192628101.0;146900045005.0;74122021021.0;221022066026.0;52016000000.0;None;1954630221.0;475170562075.0;475170562075.0;696192628101.0;155625484824.0;14679673993.0;30665874058.0;30665874058.0;14679673993.0;None
BNII;PT Bank Maybank Indonesia Tbk;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;177532858.0;None;None;152442167.0;3855908.0;None;6357376.0;24717762.0;25090691.0;None;None;2262245.0;2701100.0;2622472.0;2194576.0;67669.0
MLBI;Multi Bintang Indonesia Tbk;5. Consumer Goods Industry;51. Food And Beverages;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;1228961.0;1660540.0;2889501.0;1578919.0;143046.0;1721965.0;21070.0;None;1802.00.00;1167155.0;1167536.0;2889501.0;2462707.0;1224807.0;1228041.0;1227819.0;1224586.0;221.00.00
CINT;PT Chitose Internasional Tbk;5. Consumer Goods Industry;55. Houseware;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;219577845340.0;271804189796.0;491382035136.0;81075913501.0;21627543807.0;102703457308.0;100000000000.0;None;62856443811.0;377110766306.0;388678577828.0;491382035136.0;113443034555.0;13554152161.0;16605424232.0;15705203234.0;12808953954.0;745198207.0
OKAS;Ancora Indonesia Resources Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;57689038.0;130228556.0;187917594.0;94970148.0;79041386.0;174011534.0;18593438.0;None;-2330925.0;-1133134.0;13906060.0;187917594.0;19901103.0;-6919962.0;-6663801.0;-5254646.0;-5367431.0;-1552531.0
KKGI;Resource Alam Indonesia Tbk;2. Mining;21. Coal Mining;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;29163504.0;88101717.0;117265221.0;19728859.0;10829625.0;30558484.0;24039183.0;None;578353.0;84685293.0;86706737.0;117265221.0;12984444.0;475600.0;-1243336.0;-1055462.0;663474.0;-187874.0
SULI;PT SLJ Global Tbk;3. Basic Industry And Chemicals;37. Wood Industries;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;41046100.0;60144018.0;101190118.0;90200114.0;6004287.0;96204401.0;232072575.0;None;147205814.0;5001385.0;4985717.0;101190118.0;14755161.0;3267396.0;4117916.0;4116635.0;3267119.0;277.00.00
BKSL;Sentul City Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;4547349270546.0;11705382913661.0;16252732184207.0;3093284238071.0;2538322376922.0;5631606614993.0;6348431407300.0;None;741595333862.0;9457160308493.0;10621125569214.0;16252732184207.0;709615335108.0;368591316449.0;376063389204.0;343344117252.0;335872044497.0;32719271952.0
SWAT;PT Sriwahana Adityakarta Tbk.;3. Basic Industry And Chemicals;38. Pulp & Paper;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;187154293062.0;363418500123.0;550572793185.0;196455406732.0;2706777826.0;199162184558.0;301920000000.0;None;30707054878.0;351148921967.0;351410608627.0;550572793185.0;37777096001.0;2458835754.0;2590803606.0;2592272613.0;2460304761.0;-1469007.0
ACST;PT Acset Indonusa Tbk.;6. Property, Real Estate And Building Construction;62. Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;8936391.0;None;None;7509598.0;70000.0;None;808252.0;1373209.0;1426793.0;8936391.0;None;21419.0;8101.00.00;4829.00.00;18285.0;3134.00.00
BAFI;PT Bussan Auto Finance;8. Finance;82. Financial Institution;Foreign Corporation;Joint Venture - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Ribuan / In Thousand;None;None;11116840466.0;None;None;9116228694.0;353571000.0;00.00;235858000.0;2000611772.0;2000611772.0;11116840466.0;None;224087122.0;246972725.0;246972725.0;224087122.0;00.00
KDSI;Kedawung Setia Industrial Tbk;3. Basic Industry And Chemicals;38. Pulp & Paper;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;824176454137.0;567240010375.0;1391416464512.0;704831802004.0;131413633107.0;836245435111.0;202500000000.0;None;None;555171029401.0;555171029401.0;1391416464512.0;333715869803.0;76761902211.0;69631528292.0;69631528292.0;76761902211.0;None
TIRA;Tira Austenite Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;192427678303.0;151160002508.0;343587680811.0;134950274894.0;47640327243.0;182590602137.0;58800000000.0;None;9537116761.0;159827720393.0;160997078674.0;343587680811.0;97580650364.0;-396735126.0;2460269088.0;3615561281.0;884537199.0;-1281272325.0
KIOS;PT Kioson Komersial Indonesia Tbk.;9. Trade, Services & Investment;93. Retail Trade;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;221999958382.0;27644798994.0;249644757376.0;138165150765.0;2171245037.0;140336395802.0;71723850000.0;None;47052587500.0;108962040756.0;109308361574.0;249644757376.0;52764105906.0;1559946900.0;1077556781.0;1037450342.0;1517567999.0;42378901.0
BEXI;Indonesia Eximbank;8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;120071057.0;None;None;98881645.0;19530397.0;None;None;21189412.0;21189412.0;None;None;171673.0;197003.0;197003.0;171673.0;None
FIRE;PT Alfa Energi Investama Tbk.;2. Mining;21. Coal Mining;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;283104026129.0;290135096771.0;573239122900.0;241864951902.0;8136602539.0;250001554441.0;146578378000.0;00.00;195746844596.0;323487042158.0;323237568459.0;573239122900.0;126278872583.0;-2940783633.0;-2722350383.0;-2719262435.0;-2937652683.0;-3130950.0
DOID;Delta Dunia Makmur Tbk;2. Mining;21. Coal Mining;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;441719196.0;742375515.0;1184094711.0;278812380.0;643771322.0;922583702.0;47283998.0;None;144654118.0;261510799.0;261511009.0;1184094711.0;215637283.0;75643300.0;80949248.0;80949211.0;75643266.0;34.00.00
SMDR;Samudera Indonesia Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;220642568.0;379148178.0;599790746.0;201448507.0;91709771.0;293158278.0;47460340.0;None;3488284.0;209945764.0;306632468.0;599790746.0;63803313.0;7413733.0;3311677.0;2109007.0;7299488.0;114245.0
WEHA;PT WEHA Transportasi Indonesia Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;22696768887.0;308707361646.0;331404130533.0;56398943588.0;122082741775.0;178481685363.0;88641126500.0;None;47523493292.0;143004799639.0;152922445170.0;331404130533.0;6.749.329.125.123.700;3190724918.0;2938810964.0;751043704.0;1021514985.0;2169209933.0
ADES;Akasha Wira International Tbk  Tbk;5. Consumer Goods Industry;51. Food And Beverages;Foreign Corporation;Foreign Company;31/12/18;Rupiah / IDR;None;Jutaan / In Million;364138.0;517137.0;881275.0;262397.0;136964.0;399361.0;589897.0;None;5068.00.00;481914.0;481914.0;881275.0;389090.0;52958.0;58903.0;58903.0;52958.0;None
DUCK;PT Jaya Bersama Indo Tbk.;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;922029627934.0;125648491171.0;1047678119105.0;274178694479.0;25063546856.0;299242241335.0;128333000000.0;None;451576546486.0;743778057565.0;748435877770.0;1047678119105.0;454013402215.0;117086148635.0;117384137135.0;115896222309.0;115601488860.0;1484659775.0
CLPI;Colorpak Indonesia Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;532963702866.0;175624582754.0;708588285620.0;247339069096.0;8104602407.0;255443671503.0;30633850000.0;None;5018103066.0;453124643461.0;453144614117.0;708588285620.0;83110227231.0;31538833680.0;33755177579.0;33753673729.0;31537378979.0;1454701.0
PNLF;Panin Financial Tbk;8. Finance;89. Others - Finance;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Jutaan / In Million;None;None;28252725.0;None;None;4466678.0;4002759.0;None;-584387.0;21792812.0;23770583.0;None;None;1993388.0;1957051.0;1842460.0;1829402.0;163986.0
