kode_entitas;nama_entitas;sektor;subsektor;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal
SSTM;Sunson Textile Manufacturer Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;311547858348.0;294095442959.0;605643301307.0;182421582456.0;210756047128.0;393177629584.0;292727295250.0;None;70622704211.0;212465671723.0;212465671723.0;605643301307.0;3642399609.0;-23709833744.0;-25474738733.0;-25474738733.0;-23709833744.0;None
SOCI;PT Soechi Lines Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;60598354.0;526044758.0;586643112.0;75639439.0;196412520.0;272051959.0;65774670.0;None;102233949.0;314320845.0;314591153.0;586643112.0;47310885.0;21534893.0;21348022.0;21382789.0;21572875.0;-37982.0
APIA;PT Angkasa Pura II (Persero);7. Infrastructure, Utilities And Transportation;72. Toll Road, Airport, Harbor And Allied Products;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;7355423998612.0;25296535320052.0;32651959318664.0;4101746228997.0;6512079389220.0;10613825618217.0;7000000000000.0;None;4752112049937.0;22037810924994.0;22038133700447.0;32651959318664.0;8110401907955.0;2009855743920.0;1934381962674.0;1934260574437.0;2009734355683.0;121388237.0
DIGI;PT Arkadia Digital Media Tbk;9. Trade, Services & Investment;97. Computer And Services;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;13937021426.0;2189795736.0;16126817162.0;8453717205.0;1957516970.0;10411234175.0;12600000000.0;None;90000000.0;5721617470.0;5715582987.0;16126817162.0;10871179094.0;516525433.0;1134304125.0;1136707225.0;518927827.0;-2402394.0
TDPM;PT Tridomain Performance Materials Tbk.;3. Basic Industry And Chemicals;34. Chemicals;Foreign Corporation;Foreign Company;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;97382867.0;115426786.0;212809653.0;67470459.0;45156346.0;112626805.0;92398640.0;None;-6063402.0;94600050.0;100182848.0;212809653.0;26941469.0;7144822.0;5811838.0;5417773.0;6734568.0;410254.0
PUDP;Pudjiadi Prestige Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Satuan Penuh / Full Amount;175428011948.0;329415783622.0;504843795570.0;113026936519.0;57187885304.0;170214821823.0;164780000000.0;None;-37593011275.0;334507435357.0;334628973747.0;504843795570.0;51334852226.0;6018020897.0;6088135371.0;6090249683.0;6020135209.0;-2114312.0
DSSA;Dian Swastatika Sentosa Tbk;2. Mining;21. Coal Mining;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;686313305.0;2050915300.0;2737228605.0;412999990.0;870464198.0;1283464188.0;72498628.0;None;10531355.0;1322529332.0;1453764417.0;2737228605.0;517669714.0;127207700.0;191017069.0;148855129.0;84731272.0;42476428.0
HRTA;PT Hartadinata Abadi Tbk;5. Consumer Goods Industry;19. Others - Agriculture;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;1312626412274.0;105820930056.0;1418447342330.0;347059973082.0;74871902443.0;421931875525.0;460526240000.0;None;204253025000.0;996515466805.0;996515466805.0;1418447342330.0;225570121120.0;110301225571.0;112434479324.0;112434479324.0;110301225571.0;None
DEWA;Darma Henwa Tbk;2. Mining;21. Coal Mining;Foreign Corporation;Foreign Company;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;117660431.0;284139719.0;401800150.0;140872328.0;33375288.0;174247616.0;241169504.0;None;78777981.0;227431502.0;227552534.0;401800150.0;34383755.0;2769140.0;2422863.0;2414131.0;2760408.0;8732.00.00
MTDL;Metrodata Electronics Tbk;9. Trade, Services & Investment;97. Computer And Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Jutaan / In Million;3697416.0;573711.0;4271127.0;1851160.0;218249.0;2069409.0;122769.0;None;183179.0;1527149.0;2201718.0;4271127.0;850877.0;374241.0;365488.0;239660.0;247413.0;126828.0
MDRN;Modern Internasional Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;191254245292.0;682323569456.0;873577814748.0;1261793799014.0;22374706444.0;1284168505458.0;457469799900.0;None;671395823551.0;-410590691710.0;-410590690710.0;873577814748.0;69248750535.0;-1062467271467.0;-1060638240967.0;-1056097206590.0;-1057926237090.0;-4541034377.0
EMDE;Megapolitan Developments Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;1239289490850.0;629334232956.0;1868623723806.0;410834297149.0;670858859499.0;1081693156648.0;335000000000.0;None;126054412723.0;783217241070.0;786930567158.0;1868623723806.0;270159407057.0;106211882512.0;105638564422.0;104710711771.0;105283741930.0;928140582.0
UNVR;Unilever Indonesia Tbk;5. Consumer Goods Industry;54. Cosmetics And Household;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;7941635.0;10964778.0;18906413.0;12532304.0;1200721.0;13733025.0;76300.0;None;96000.0;5173388.0;5173388.0;18906413.0;21219734.0;7004562.0;7107230.0;7107230.0;7004562.0;None
TBIG;PT Tower Bersama Infrastructure Tbk;7. Infrastructure, Utilities And Transportation;75. Non Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;1971501.0;23624284.0;25595785.0;1988122.0;20422583.0;22410705.0;453140.0;None;-309548.0;3088030.0;3185080.0;25595785.0;3355324.0;2339029.0;2282228.0;2253607.0;2316368.0;22661.0
GEMA;Gema Grahasarana Tbk;9. Trade, Services & Investment;99. Others - Trade Services & Investment;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;470112590206.0;340991257253.0;811103847459.0;358580630112.0;46605544063.0;405186174175.0;32000000000.0;None;7887595807.0;405418711070.0;405917673284.0;811103847459.0;206622192445.0;23905950470.0;21654928455.0;21646151093.0;23890332913.0;15617557.0
PLAS;Polaris Investama Tbk;9. Trade, Services & Investment;98. Investment Company;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;177156204569.0;182704056372.0;359860260941.0;162561889209.0;4539389181.0;167101278390.0;140920000000.0;None;6145008283.0;166827464546.0;192758982551.0;359860260941.0;None;-13924172612.0;-13617131568.0;-14776807168.0;-15002610534.0;1078437922.0
POOL;Pool Advista Indonesia Tbk;9. Trade, Services & Investment;98. Investment Company;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;876488202152.0;32670418908.0;909158621060.0;30925359584.0;2536904335.0;33462263919.0;562542116000.0;None;820132194.0;875693195434.0;875696357141.0;909158621060.0;217975163057.0;224980802445.0;224567007028.0;224563845321.0;224977701894.0;3100551.0
DART;Duta Anggada Realty Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;357528621.0;6003316988.0;6360845609.0;666459963.0;2134918222.0;2801378185.0;1570695481.0;None;454133542.0;3559457649.0;3559467424.0;6360845609.0;235915718.0;30177817.0;31058904.0;31061972.0;30180885.0;-3068.0
CTRA;Ciputra Development Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;15197604.0;16674698.0;31872302.0;7848286.0;8473443.0;16321729.0;4640076.0;None;3629949.0;13377635.0;15550573.0;31872302.0;2997368.0;1018529.0;966452.0;841149.0;894354.0;124175.0
CNTX;Centex Tbk;4. Miscellaneous Industry;43. Textile, Garment;National and Foreign Corporation;Joint Venture - Indonesia Jurisdiction;31/03/19;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;18297785.0;29834232.0;48132017.0;32808570.0;15613838.0;48422408.0;18396572.0;None;92800.0;-290391.0;-290391.0;48132017.0;4234603.0;-1382806.0;-1485905.0;-1485905.0;-1382806.0;00.00
MINA;PT Sanurhasta Mitra Tbk.;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Satuan Penuh / Full Amount;31569661216.0;94531545718.0;126101206934.0;2438928089.0;514548597.0;2953476686.0;131250000000.0;None;-7915827099.0;123004386216.0;123147730248.0;126101206934.0;6866644638.0;1212781524.0;849556461.0;1373859942.0;1735983231.0;-523201707.0
APOL;Arpeni Pratama Ocean Line Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;343714015687.0;823936476378.0;1167650492065.0;6671078810973.0;67928144421.0;6739006955394.0;1316838500000.0;None;345987288597.0;-5510275795265.0;-5571356463329.0;1167650492065.0;None;-261823536898.0;-271811273848.0;-271719607483.0;-261752600169.0;-70936729.0
BMAS;PT Bank Maspion Indonesia Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;None;None;6054845282.0;None;None;4892687894.0;444346154.0;None;296930018.0;1162157388.0;1162157388.0;None;None;69497192.0;50545252.0;50545252.0;69497192.0;None
PEHA;PT Phapros Tbk.;5. Consumer Goods Industry;53. Pharmaceuticals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;765505014.0;410430571.0;1175935585.0;184724697.0;289820536.0;474545233.0;84000000.0;None;17139103.0;701390352.0;701390352.0;1175935585.0;565235553.0;125266061.0;122406753.0;122406753.0;125266061.0;00.00
ARGO;Argo Pantes Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;20198775.0;78261067.0;98459842.0;109578487.0;61177434.0;170755921.0;72473905.0;None;108224921.0;-72296079.0;-72296079.0;98459842.0;-1948017.0;-14871847.0;-15304821.0;-15304821.0;-14871847.0;None
MAPA;PT MAP Aktif Adiperkasa Tbk.;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;2147694.0;647688.0;2795382.0;576114.0;1237664.0;1813778.0;238000.0;None;-99888.0;981600.0;981604.0;2795382.0;2278128.0;292592.0;284661.0;284662.0;292593.0;-1.0
EKAD;Ekadharma International Tbk;3. Basic Industry And Chemicals;34. Chemicals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;417271766887.0;379495879285.0;796767646172.0;91524721725.0;42425198982.0;133949920707.0;34938750000.0;None;138490000.0;640315219922.0;662817725465.0;796767646172.0;193380369624.0;76195665729.0;81993317740.0;81152710021.0;75355058010.0;840607719.0
ULTJ;Ultra Jaya Milk Industry Tbk;5. Consumer Goods Industry;51. Food And Beverages;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;3439990.0;1735906.0;5175896.0;820625.0;157560.0;978185.0;577676.0;None;51251.0;4076593.0;4197711.0;5175896.0;1835623.0;718402.0;701364.0;691387.0;708192.0;10210.0
IMPC;PT Impack Pratama Industri Tbk;3. Basic Industry And Chemicals;35. Plastics & Packaging;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;1200668597438.0;1094008896045.0;2294677493483.0;333004593743.0;672651930077.0;1005656523820.0;48335000000.0;None;168919315136.0;1049928991597.0;1289020969663.0;2294677493483.0;384527205232.0;91303491940.0;82724668230.0;79204417864.0;87262052614.0;4041439326.0
PORT;PT Nusantara Pelabuhan Handal Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;575688931.0;1315657478.0;1891346409.0;272245538.0;667347936.0;939593474.0;281394199.0;None;243798490.0;926690371.0;951752935.0;1891346409.0;423116334.0;28087134.0;30082005.0;46065614.0;41964771.0;-13877637.0
AUTO;Astra Otoparts Tbk;4. Miscellaneous Industry;42. Automotive And Components;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;5228541.0;9533768.0;14762309.0;3041502.0;961731.0;4003233.0;481973.0;None;2914054.0;9772409.0;10759076.0;14762309.0;1756079.0;547781.0;452879.0;464727.0;551406.0;-3625.0
TBMS;Tembaga Mulia Semanan Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;Foreign Corporation;Foreign Company;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;133098705.0;31721965.0;164820670.0;127980652.0;322275.0;128302927.0;12438142.0;None;23918280.0;36517743.0;36517743.0;164820670.0;22949289.0;7583671.0;7583671.0;7583671.0;7583671.0;None
SOTS;PT Satria Mega Kencana Tbk.;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;85734275021.0;273459643612.0;359193918633.0;35920519481.0;99889066608.0;135809586089.0;10000000000.0;None;00.00;214647442117.0;223384332544.0;359193918633.0;None;-8956499404.0;169417277742.0;161199169824.0;-6709448905.0;-2247050499.0
NASA;PT Ayana Land International Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;265029547395.0;1035229428020.0;1300258975415.0;69150734207.0;152241257457.0;221391991664.0;1100100000000.0;None;None;1083159846090.0;1078866983751.0;1300258975415.0;10525272969.0;-20041594439.0;-20041594439.0;-17375466410.0;-17375466410.0;-2666128029.0
BLTA;Berlian Laju Tanker Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;9626354.0;72019520.0;81645874.0;14443414.0;35100747.0;49544161.0;163636458.0;00.00;1115631835.0;32101713.0;32101713.0;81645874.0;2946925.0;-8774015.0;-7612866.0;-7612866.0;-8774015.0;00.00
DFAM;PT Dafam Property Indonesia Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;83730340064.0;197188603587.0;280918943651.0;61576143287.0;212231697000.0;273807840287.0;120000000000.0;None;-97395819738.0;9825592481.0;7111103364.0;280918943651.0;63494613508.0;3139461349.0;3631018717.0;4511321800.0;4092669490.0;-953208141.0
ARTA;Arthavest Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Satuan Penuh / Full Amount;92229146470.0;291987423388.0;384216569858.0;11051282357.0;55379888422.0;66431170779.0;89334835000.0;None;1116892763.0;183173962018.0;317785399079.0;384216569858.0;60676729577.0;11595911507.0;11764751636.0;6460406044.0;6148608478.0;5447303029.0
PPRO;PT PP Properti Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;7106225520311.0;5453706801818.0;12559932322129.0;3395076140604.0;4164747640590.0;7559823781194.0;1541891797075.0;None;1745799785605.0;4781925338610.0;5000108540935.0;12559932322129.0;649587636241.0;459642836413.0;499655987671.0;484693106636.0;444679955378.0;14962881035.0
KPIG;MNC Land Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;3873001070849.0;11454155205894.0;15327156276743.0;563588908044.0;2399578021898.0;2963166929942.0;3703956139500.0;None;4051320802284.0;12145599758053.0;12363989346801.0;15327156276743.0;365089131205.0;1315233904362.0;380138178318.0;361267917186.0;1295322830749.0;19911073613.0
CMPP;PT AirAsia Indonesia Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;567327411955.0;2523806545802.0;3091133957757.0;2174246385693.0;879812709384.0;3054059095077.0;2671281110250.0;None;163673995500.0;32462241374.0;37074862680.0;3091133957757.0;3817860941246.0;-512961280383.0;-433726586002.0;-433422207308.0;-512643243578.0;-318036805.0
MRAT;Mustika Ratu Tbk;5. Consumer Goods Industry;54. Cosmetics And Household;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;384262906538.0;113091512551.0;497354419089.0;106813922324.0;23809082761.0;130623005085.0;53500000000.0;None;56710000000.0;366682883456.0;366731414004.0;497354419089.0;199569393598.0;-1283332109.0;-2357785971.0;-2394316519.0;-1319951850.0;36619741.0
ASGR;Astra Graphia Tbk;9. Trade, Services & Investment;97. Computer And Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;1902849.0;509023.0;2411872.0;1029675.0;61013.0;1090688.0;134878.0;None;57313.0;1321180.0;1321184.0;2411872.0;795931.0;257225.0;254684.0;254684.0;257225.0;None
JIHD;Jakarta International Hotels & Development Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;637147571.0;6018228456.0;6655376027.0;769369255.0;937861537.0;1707230792.0;1164520241.0;None;655921361.0;3613348607.0;4948145235.0;6655376027.0;1017825850.0;192517386.0;200265907.0;25060349.0;13951940.0;178565446.0
BRNA;Berlina Tbk;3. Basic Industry And Chemicals;35. Plastics & Packaging;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;718757530.0;1246119552.0;1964877082.0;654032840.0;457814805.0;1111847645.0;48955500.0;None;246579048.0;813392500.0;853029437.0;1964877082.0;97691903.0;-178283422.0;-170586508.0;-163999368.0;-172428331.0;-5855091.0
JKON;Jaya Konstruksi Manggala Pratama Tbk;6. Property, Real Estate And Building Construction;62. Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;2413163524.0;1789351792.0;4202515316.0;1416455539.0;383047994.0;1799503533.0;326170397.0;None;560092534.0;2342255114.0;2403011783.0;4202515316.0;750186970.0;309948018.0;301167183.0;298613148.0;307386225.0;2561793.0
SRAJ;Sejahteraraya Anugrahjaya Tbk;9. Trade, Services & Investment;96. Healthcare;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;656197506273.0;1499748150148.0;2155945656421.0;477769152275.0;53299014353.0;531068166628.0;1091778398100.0;None;927725134093.0;1623706525700.0;1624877489793.0;2155945656421.0;111876221626.0;-101281094785.0;-99172280240.0;-98741192212.0;-100850146237.0;-430948548.0
OCAP;ONIX CAPITAL Tbk;9. Trade, Services & Investment;96. Healthcare;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;68870174506.0;2298845632.0;71169020138.0;23171481158.0;188965189762.0;212136670920.0;54640000000.0;None;-378724393.0;-140967650966.0;-140967650782.0;71169020138.0;7129903086.0;-44122138820.0;-42722878347.0;-42722878226.0;-44122138696.0;-124.0
PTSN;Sat Nusapersada Tbk;4. Miscellaneous Industry;46. Electronics;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;25613222.0;41590466.0;67203688.0;11837685.0;4835722.0;16673407.0;32329685.0;None;20466592.0;50524904.0;50530281.0;67203688.0;8899606.0;492427.0;235665.0;235643.0;492405.0;22.00
PADI;Minna Padi Investama Sekuritas Tbk;8. Finance;83. Securities Company;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Satuan Penuh / Full Amount;None;None;507913387670.0;None;None;22758936367.0;282681163100.0;None;245759273.0;485154451303.0;485154451303.0;507913387670.0;None;50717989744.0;39577537456.0;39577537456.0;50717989744.0;None
BUMI;Bumi Resources Tbk;2. Mining;21. Coal Mining;National and Foreign Corporation;Foreign Company;31/12/18;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;758085929.0;2938412695.0;3696498624.0;1332214956.0;2077932666.0;3410147622.0;1831873815.0;None;1601087546.0;-438806048.0;286351002.0;3696498624.0;17366667.0;242746183.0;239373702.0;369880023.0;373252504.0;-130506321.0
ALDO;Alkindo Naratama Tbk;3. Basic Industry And Chemicals;38. Pulp & Paper;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Satuan Penuh / Full Amount;348662337262.0;150039319733.0;498701656995.0;242051192180.0;27227641639.0;269278833819.0;55000000000.0;None;16913109711.0;153485951525.0;229422823176.0;498701656995.0;119804852255.0;29035395397.0;28234922754.0;12426839706.0;13170217823.0;15865177574.0
BBRM;Pelayaran Nasional Bina Buana Raya Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;5526035.0;90215222.0;95741257.0;64798536.0;260744.0;65059280.0;54270862.0;None;33628332.0;30681977.0;30681977.0;95741257.0;-1482315.0;-38400472.0;-38474352.0;-38474352.0;-38400472.0;None
BISI;BISI INTERNATIONAL Tbk;1. Agriculture;11. Crops;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;2041770.0;580566.0;2622336.0;362250.0;59976.0;422226.0;300000.0;None;99910.0;2199719.0;2200110.0;2622336.0;880264.0;403287.0;400506.0;400399.0;403180.0;107.00.00
GGRM;Gudang Garam Tbk;5. Consumer Goods Industry;52. Tobacco Manufacturers;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;43764490.0;22995440.0;66759930.0;22611042.0;1961224.0;24572266.0;962044.0;None;53700.0;42171080.0;42187664.0;66759930.0;18221662.0;7755347.0;7703622.0;7701923.0;7753648.0;1699.00.00
AMIN;PT Ateliers Mecaniques D Indonesie Tbk.;4. Miscellaneous Industry;41. Machinery And Heavy Equipment;Individual Foreign, Non-Residential;Local Company - Indonesia Jurisdiction;31/01/19;Rupiah / IDR;None;Satuan Penuh / Full Amount;257665373808.0;103240844767.0;360906218575.0;144509470711.0;34258309053.0;178767779764.0;108000000000.0;None;7166500000.0;182138438811.0;182138438811.0;360906218575.0;80778508106.0;39082873015.0;39412260699.0;39412260699.0;39082873015.0;None
SRSN;Indo Acidatama Tbk;3. Basic Industry And Chemicals;34. Chemicals;No Controlling Shareholder;Foreign Company;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;422532126.0;230194328.0;652726454.0;198217020.0;39003535.0;237220555.0;301000000.0;None;600000.0;415505899.0;415505899.0;652726454.0;114072308.0;17698567.0;13452266.0;13452266.0;17698567.0;None
IGAR;Champion Pacific Indonesia Tbk;3. Basic Industry And Chemicals;35. Plastics & Packaging;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;396252892753.0;116769698821.0;513022591574.0;60941267200.0;10134575231.0;71075842431.0;48610225000.0;None;29000000.0;315383524929.0;441946749143.0;513022591574.0;128959721036.0;72376683136.0;72086531613.0;51796809854.0;52013535311.0;20363147825.0
GLOB;Global Teleshop Tbk;9. Trade, Services & Investment;93. Retail Trade;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;32500867639.0;28311222706.0;60812090345.0;247283351333.0;497560777542.0;744844128875.0;111111200000.0;None;122642169422.0;-684029867687.0;-684032038530.0;60812090345.0;31712204616.0;-14669996785.0;-14563486536.0;-14563392263.0;-14669902512.0;-94273.0
UNTR;United Tractors Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;51202200.0;31059893.0;82262093.0;28376562.0;6347606.0;34724168.0;932534.0;None;9703937.0;45362460.0;47537925.0;82262093.0;14483872.0;7673322.0;7299634.0;7020246.0;7402966.0;270356.0
MEDC;PT Medco Energi Internasional Tbk;2. Mining;22. Crude Petroleum & Natural Gas Production;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;1975050108.0;3185735749.0;5160785857.0;1293641095.0;2464472714.0;3758113809.0;109266128.0;None;366137292.0;1257466727.0;1402672048.0;5160785857.0;415506557.0;131808773.0;189647553.0;184539368.0;127097650.0;4711123.0
ASMI;PT Asuransi Kresna Mitra Tbk.;8. Finance;84. Insurance;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;None;None;858490283480.0;None;None;402959449716.0;179167609200.0;None;126625766848.0;454968310890.0;454968310890.0;None;None;52743811762.0;61141112373.0;61141112373.0;52743811762.0;None
NUSA;PT Sinergi Megah Internusa Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;151706629703.0;515585266697.0;667291896400.0;16031316856.0;47185913115.0;63217229971.0;650000000000.0;None;None;603056786918.0;604074666429.0;667291896400.0;-7272183784.0;-9597023170.0;-9601994278.0;-9601994190.0;-9597023082.0;-88.0
WOOD;PT Integra Indocabinet Tbk;5. Consumer Goods Industry;55. Houseware;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;1666396628130.0;2176605505211.0;3843002133341.0;1484590174142.0;445787853519.0;1930378027661.0;625000000000.0;None;213063468642.0;1890164381532.0;1912624105680.0;3843002133341.0;560826762510.0;171431807795.0;169621061001.0;171713543433.0;173526689500.0;-2094881705.0
